Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
Gonorrhea,2017,Vermont,50,15-19,All races/ethnicities,Both sexes,17,40.4,"42,123"
Gonorrhea,2016,Vermont,50,15-19,All races/ethnicities,Both sexes,9,21,"42,918"
Gonorrhea,2015,Vermont,50,15-19,All races/ethnicities,Both sexes,15,34.4,"43,589"
Gonorrhea,2014,Vermont,50,15-19,All races/ethnicities,Both sexes,9,20.5,"43,942"
Gonorrhea,2013,Vermont,50,15-19,All races/ethnicities,Both sexes,16,35.8,"44,736"
Gonorrhea,2012,Vermont,50,15-19,All races/ethnicities,Both sexes,11,24.2,"45,461"
Gonorrhea,2011,Vermont,50,15-19,All races/ethnicities,Both sexes,10,21.6,"46,202"
Gonorrhea,2010,Vermont,50,15-19,All races/ethnicities,Both sexes,12,26,"46,130"
Gonorrhea,2009,Vermont,50,15-19,All races/ethnicities,Both sexes,16,35,"45,746"
Gonorrhea,2008,Vermont,50,15-19,All races/ethnicities,Both sexes,3,6.4,"46,967"
Gonorrhea,2007,Vermont,50,15-19,All races/ethnicities,Both sexes,13,27.3,"47,645"
Gonorrhea,2006,Vermont,50,15-19,All races/ethnicities,Both sexes,10,20.7,"48,243"
Gonorrhea,2005,Vermont,50,15-19,All races/ethnicities,Both sexes,6,12.4,"48,417"
Gonorrhea,2004,Vermont,50,15-19,All races/ethnicities,Both sexes,23,47.4,"48,481"
Gonorrhea,2003,Vermont,50,15-19,All races/ethnicities,Both sexes,23,47.6,"48,337"
Gonorrhea,2002,Vermont,50,15-19,All races/ethnicities,Both sexes,28,58,"48,277"
Gonorrhea,2001,Vermont,50,15-19,All races/ethnicities,Both sexes,26,54.9,"47,399"
Gonorrhea,2000,Vermont,50,15-19,All races/ethnicities,Both sexes,21,45.8,"45,892"
Chlamydia,2019,Vermont,50,15-19,All races/ethnicities,Both sexes,404,980.2,"41,216"
Chlamydia,2018,Vermont,50,15-19,All races/ethnicities,Both sexes,345,828,"41,665"
Chlamydia,2017,Vermont,50,15-19,All races/ethnicities,Both sexes,363,861.8,"42,123"
Chlamydia,2016,Vermont,50,15-19,All races/ethnicities,Both sexes,373,869.1,"42,918"
Chlamydia,2015,Vermont,50,15-19,All races/ethnicities,Both sexes,418,959,"43,589"
Chlamydia,2014,Vermont,50,15-19,All races/ethnicities,Both sexes,628,1429.2,"43,942"
Chlamydia,2013,Vermont,50,15-19,All races/ethnicities,Both sexes,528,1180.3,"44,736"
Chlamydia,2012,Vermont,50,15-19,All races/ethnicities,Both sexes,485,1066.8,"45,461"
Chlamydia,2011,Vermont,50,15-19,All races/ethnicities,Both sexes,448,969.7,"46,202"
Chlamydia,2010,Vermont,50,15-19,All races/ethnicities,Both sexes,347,752.2,"46,130"
Chlamydia,2009,Vermont,50,15-19,All races/ethnicities,Both sexes,398,870,"45,746"
Chlamydia,2008,Vermont,50,15-19,All races/ethnicities,Both sexes,380,809.1,"46,967"
Chlamydia,2007,Vermont,50,15-19,All races/ethnicities,Both sexes,352,738.8,"47,645"
Chlamydia,2006,Vermont,50,15-19,All races/ethnicities,Both sexes,368,762.8,"48,243"
Chlamydia,2005,Vermont,50,15-19,All races/ethnicities,Both sexes,306,632,"48,417"
Chlamydia,2004,Vermont,50,15-19,All races/ethnicities,Both sexes,418,862.2,"48,481"
Chlamydia,2003,Vermont,50,15-19,All races/ethnicities,Both sexes,363,751,"48,337"
Chlamydia,2002,Vermont,50,15-19,All races/ethnicities,Both sexes,353,731.2,"48,277"
Chlamydia,2001,Vermont,50,15-19,All races/ethnicities,Both sexes,243,512.7,"47,399"
Chlamydia,2000,Vermont,50,15-19,All races/ethnicities,Both sexes,215,468.5,"45,892"
Gonorrhea,2019,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,627",300.3,"541,828"
Gonorrhea,2018,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,407",259.9,"541,293"
Gonorrhea,2017,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,605",296.9,"540,606"
Gonorrhea,2016,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,439",266.8,"539,342"
Gonorrhea,2015,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,566",291.7,"536,797"
Gonorrhea,2014,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,728",322.7,"535,536"
Gonorrhea,2013,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,499",278.7,"537,807"
Gonorrhea,2012,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,662",306.6,"542,146"
Gonorrhea,2011,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,805",330.9,"545,410"
Gonorrhea,2010,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,067",375.6,"550,387"
Gonorrhea,2009,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,315",426.7,"542,474"
Gonorrhea,2008,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,890",530.7,"544,585"
Gonorrhea,2007,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,765",325.2,"542,700"
Gonorrhea,2006,Virginia,51,15-19,All races/ethnicities,Both sexes,"1,747",324.1,"538,977"
Gonorrhea,2005,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,290",431.1,"531,162"
Gonorrhea,2004,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,362",453.5,"520,810"
Gonorrhea,2003,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,513",491.4,"511,408"
Gonorrhea,2002,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,971",586.9,"506,241"
Gonorrhea,2001,Virginia,51,15-19,All races/ethnicities,Both sexes,"3,200",644.1,"496,780"
Gonorrhea,2000,Virginia,51,15-19,All races/ethnicities,Both sexes,"2,899",596.9,"485,671"
Chlamydia,2019,Virginia,51,15-19,All races/ethnicities,Both sexes,"8,501",1568.9,"541,828"
Chlamydia,2018,Virginia,51,15-19,All races/ethnicities,Both sexes,"7,645",1412.4,"541,293"
Chlamydia,2017,Virginia,51,15-19,All races/ethnicities,Both sexes,"7,665",1417.9,"540,606"
Chlamydia,2016,Virginia,51,15-19,All races/ethnicities,Both sexes,"6,977",1293.6,"539,342"
Chlamydia,2015,Virginia,51,15-19,All races/ethnicities,Both sexes,"8,724",1625.2,"536,797"
Chlamydia,2014,Virginia,51,15-19,All races/ethnicities,Both sexes,"9,148",1708.2,"535,536"
Chlamydia,2013,Virginia,51,15-19,All races/ethnicities,Both sexes,"8,997",1672.9,"537,807"
Chlamydia,2012,Virginia,51,15-19,All races/ethnicities,Both sexes,"10,130",1868.5,"542,146"
Chlamydia,2011,Virginia,51,15-19,All races/ethnicities,Both sexes,"10,985",2014.1,"545,410"
Chlamydia,2010,Virginia,51,15-19,All races/ethnicities,Both sexes,"9,859",1791.3,"550,387"
Chlamydia,2009,Virginia,51,15-19,All races/ethnicities,Both sexes,"10,400",1917.1,"542,474"
Chlamydia,2008,Virginia,51,15-19,All races/ethnicities,Both sexes,"10,395",1908.8,"544,585"
Chlamydia,2007,Virginia,51,15-19,All races/ethnicities,Both sexes,"8,065",1486.1,"542,700"
Chlamydia,2006,Virginia,51,15-19,All races/ethnicities,Both sexes,"8,117",1506,"538,977"
Chlamydia,2005,Virginia,51,15-19,All races/ethnicities,Both sexes,"7,881",1483.7,"531,162"
Chlamydia,2004,Virginia,51,15-19,All races/ethnicities,Both sexes,"7,850",1507.3,"520,810"
Chlamydia,2003,Virginia,51,15-19,All races/ethnicities,Both sexes,"7,227",1413.2,"511,408"
Chlamydia,2002,Virginia,51,15-19,All races/ethnicities,Both sexes,"7,079",1398.3,"506,241"
Chlamydia,2001,Virginia,51,15-19,All races/ethnicities,Both sexes,"7,280",1465.4,"496,780"
Chlamydia,2000,Virginia,51,15-19,All races/ethnicities,Both sexes,"6,170",1270.4,"485,671"
Gonorrhea,2019,Washington,53,15-19,All races/ethnicities,Both sexes,"1,028",229.4,"448,059"
Gonorrhea,2018,Washington,53,15-19,All races/ethnicities,Both sexes,"1,040",233.1,"446,130"
Gonorrhea,2017,Washington,53,15-19,All races/ethnicities,Both sexes,930,208.7,"445,644"
Gonorrhea,2016,Washington,53,15-19,All races/ethnicities,Both sexes,883,198.5,"444,841"
Gonorrhea,2015,Washington,53,15-19,All races/ethnicities,Both sexes,754,170.7,"441,631"
Gonorrhea,2014,Washington,53,15-19,All races/ethnicities,Both sexes,694,157.9,"439,403"
Gonorrhea,2013,Washington,53,15-19,All races/ethnicities,Both sexes,442,100.5,"439,618"
Gonorrhea,2012,Washington,53,15-19,All races/ethnicities,Both sexes,428,96.7,"442,689"
Gonorrhea,2011,Washington,53,15-19,All races/ethnicities,Both sexes,402,89.4,"449,688"
Gonorrhea,2010,Washington,53,15-19,All races/ethnicities,Both sexes,427,92.9,"459,564"
Gonorrhea,2009,Washington,53,15-19,All races/ethnicities,Both sexes,381,85.6,"445,079"
Gonorrhea,2008,Washington,53,15-19,All races/ethnicities,Both sexes,655,146.6,"446,899"
Gonorrhea,2007,Washington,53,15-19,All races/ethnicities,Both sexes,807,181.1,"445,491"
Gonorrhea,2006,Washington,53,15-19,All races/ethnicities,Both sexes,776,175.6,"441,912"
Gonorrhea,2005,Washington,53,15-19,All races/ethnicities,Both sexes,708,161.8,"437,585"
Gonorrhea,2004,Washington,53,15-19,All races/ethnicities,Both sexes,549,126.5,"434,094"
Gonorrhea,2003,Washington,53,15-19,All races/ethnicities,Both sexes,476,110.4,"430,987"
Gonorrhea,2002,Washington,53,15-19,All races/ethnicities,Both sexes,578,134.1,"431,061"
Gonorrhea,2001,Washington,53,15-19,All races/ethnicities,Both sexes,613,142.1,"431,518"
Gonorrhea,2000,Washington,53,15-19,All races/ethnicities,Both sexes,506,117.8,"429,493"
Chlamydia,2019,Washington,53,15-19,All races/ethnicities,Both sexes,"8,317",1856.2,"448,059"
Chlamydia,2018,Washington,53,15-19,All races/ethnicities,Both sexes,"7,661",1717.2,"446,130"
Chlamydia,2017,Washington,53,15-19,All races/ethnicities,Both sexes,"7,299",1637.9,"445,644"
Chlamydia,2016,Washington,53,15-19,All races/ethnicities,Both sexes,"7,040",1582.6,"444,841"
Chlamydia,2015,Washington,53,15-19,All races/ethnicities,Both sexes,"6,304",1427.4,"441,631"
Chlamydia,2014,Washington,53,15-19,All races/ethnicities,Both sexes,"6,001",1365.7,"439,403"
Chlamydia,2013,Washington,53,15-19,All races/ethnicities,Both sexes,"5,947",1352.8,"439,618"
Chlamydia,2012,Washington,53,15-19,All races/ethnicities,Both sexes,"6,411",1448.2,"442,689"
Chlamydia,2011,Washington,53,15-19,All races/ethnicities,Both sexes,"6,471",1439,"449,688"
Chlamydia,2010,Washington,53,15-19,All races/ethnicities,Both sexes,"6,227",1355,"459,564"
Chlamydia,2009,Washington,53,15-19,All races/ethnicities,Both sexes,"6,500",1460.4,"445,079"
Chlamydia,2008,Washington,53,15-19,All races/ethnicities,Both sexes,"6,552",1466.1,"446,899"
Chlamydia,2007,Washington,53,15-19,All races/ethnicities,Both sexes,"5,655",1269.4,"445,491"
Chlamydia,2006,Washington,53,15-19,All races/ethnicities,Both sexes,"5,475",1238.9,"441,912"
Chlamydia,2005,Washington,53,15-19,All races/ethnicities,Both sexes,"5,834",1333.2,"437,585"
Chlamydia,2004,Washington,53,15-19,All races/ethnicities,Both sexes,"5,700",1313.1,"434,094"
Chlamydia,2003,Washington,53,15-19,All races/ethnicities,Both sexes,"5,665",1314.4,"430,987"
Chlamydia,2002,Washington,53,15-19,All races/ethnicities,Both sexes,"5,133",1190.8,"431,061"
Chlamydia,2001,Washington,53,15-19,All races/ethnicities,Both sexes,"4,882",1131.4,"431,518"
Chlamydia,2000,Washington,53,15-19,All races/ethnicities,Both sexes,"4,734",1102.2,"429,493"
Gonorrhea,2019,West Virginia,54,15-19,All races/ethnicities,Both sexes,175,165.1,"105,976"
Gonorrhea,2018,West Virginia,54,15-19,All races/ethnicities,Both sexes,150,140.5,"106,737"
Gonorrhea,2017,West Virginia,54,15-19,All races/ethnicities,Both sexes,223,206.5,"107,982"
Gonorrhea,2016,West Virginia,54,15-19,All races/ethnicities,Both sexes,139,127.2,"109,285"
Gonorrhea,2015,West Virginia,54,15-19,All races/ethnicities,Both sexes,140,126.9,"110,305"
Gonorrhea,2014,West Virginia,54,15-19,All races/ethnicities,Both sexes,157,141.3,"111,135"
Gonorrhea,2013,West Virginia,54,15-19,All races/ethnicities,Both sexes,180,160.3,"112,321"
Gonorrhea,2012,West Virginia,54,15-19,All races/ethnicities,Both sexes,180,158.2,"113,810"
Gonorrhea,2011,West Virginia,54,15-19,All races/ethnicities,Both sexes,159,136.7,"116,337"
Gonorrhea,2010,West Virginia,54,15-19,All races/ethnicities,Both sexes,159,133.3,"119,238"
Gonorrhea,2009,West Virginia,54,15-19,All races/ethnicities,Both sexes,105,88.7,"118,390"
Gonorrhea,2008,West Virginia,54,15-19,All races/ethnicities,Both sexes,175,147.4,"118,735"
Gonorrhea,2007,West Virginia,54,15-19,All races/ethnicities,Both sexes,214,179.9,"118,940"
Gonorrhea,2006,West Virginia,54,15-19,All races/ethnicities,Both sexes,211,178.3,"118,362"
Gonorrhea,2005,West Virginia,54,15-19,All races/ethnicities,Both sexes,166,140.7,"117,981"
Gonorrhea,2004,West Virginia,54,15-19,All races/ethnicities,Both sexes,215,182.4,"117,887"
Gonorrhea,2003,West Virginia,54,15-19,All races/ethnicities,Both sexes,176,148.9,"118,238"
Gonorrhea,2002,West Virginia,54,15-19,All races/ethnicities,Both sexes,272,226.8,"119,929"
Gonorrhea,2001,West Virginia,54,15-19,All races/ethnicities,Both sexes,226,185.4,"121,889"
Gonorrhea,2000,West Virginia,54,15-19,All races/ethnicities,Both sexes,197,156.8,"125,659"
Chlamydia,2019,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,403",1323.9,"105,976"
Chlamydia,2018,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,011",947.2,"106,737"
Chlamydia,2017,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,192",1103.9,"107,982"
Chlamydia,2016,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,386",1268.2,"109,285"
Chlamydia,2015,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,473",1335.4,"110,305"
Chlamydia,2014,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,321",1188.6,"111,135"
Chlamydia,2013,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,519",1352.4,"112,321"
Chlamydia,2012,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,625",1427.8,"113,810"
Chlamydia,2011,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,418",1218.9,"116,337"
Chlamydia,2010,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,371",1149.8,"119,238"
Chlamydia,2009,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,266",1069.3,"118,390"
Chlamydia,2008,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,199",1009.8,"118,735"
Chlamydia,2007,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,103",927.4,"118,940"
Chlamydia,2006,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,019",860.9,"118,362"
Chlamydia,2005,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,046",886.6,"117,981"
Chlamydia,2004,West Virginia,54,15-19,All races/ethnicities,Both sexes,"1,043",884.7,"117,887"
Chlamydia,2003,West Virginia,54,15-19,All races/ethnicities,Both sexes,930,786.5,"118,238"
Chlamydia,2002,West Virginia,54,15-19,All races/ethnicities,Both sexes,978,815.5,"119,929"
Chlamydia,2001,West Virginia,54,15-19,All races/ethnicities,Both sexes,933,765.5,"121,889"
Chlamydia,2000,West Virginia,54,15-19,All races/ethnicities,Both sexes,899,715.4,"125,659"
Gonorrhea,2019,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,731",458.5,"377,568"
Gonorrhea,2018,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,684",445.3,"378,142"
Gonorrhea,2017,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,822",480.3,"379,353"
Gonorrhea,2016,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,642",430.5,"381,384"
Gonorrhea,2015,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,333",348.4,"382,601"
Gonorrhea,2014,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,061",276.8,"383,349"
Gonorrhea,2013,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,154",298.5,"386,545"
Gonorrhea,2012,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,268",324.4,"390,833"
Gonorrhea,2011,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,545",389.6,"396,576"
Gonorrhea,2010,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,610",403.2,"399,321"
Gonorrhea,2009,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,616",400.2,"403,803"
Gonorrhea,2008,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"2,046",500.6,"408,690"
Gonorrhea,2007,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"2,309",561.1,"411,515"
Gonorrhea,2006,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"2,202",532.8,"413,314"
Gonorrhea,2005,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,970",475,"414,738"
Gonorrhea,2004,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,713",412.9,"414,911"
Gonorrhea,2003,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,915",461.6,"414,889"
Gonorrhea,2002,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"2,128",511.2,"416,300"
Gonorrhea,2001,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"1,958",471.7,"415,125"
Gonorrhea,2000,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"2,280",558,"408,604"
Chlamydia,2019,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,955",2106.9,"377,568"
Chlamydia,2018,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,576",2003.5,"378,142"
Chlamydia,2017,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,384",1946.5,"379,353"
Chlamydia,2016,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,450",1953.4,"381,384"
Chlamydia,2015,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,760",1766.9,"382,601"
Chlamydia,2014,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,554",1709.7,"383,349"
Chlamydia,2013,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,859",1774.4,"386,545"
Chlamydia,2012,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,249",1854.8,"390,833"
Chlamydia,2011,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,954",2005.7,"396,576"
Chlamydia,2010,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,711",1931,"399,321"
Chlamydia,2009,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,097",1757.5,"403,803"
Chlamydia,2008,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,290",1783.7,"408,690"
Chlamydia,2007,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,816",1656.3,"411,515"
Chlamydia,2006,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,981",1689,"413,314"
Chlamydia,2005,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"7,084",1708.1,"414,738"
Chlamydia,2004,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,892",1661.1,"414,911"
Chlamydia,2003,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,543",1577,"414,889"
Chlamydia,2002,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,275",1507.3,"416,300"
Chlamydia,2001,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"5,933",1429.2,"415,125"
Chlamydia,2000,Wisconsin,55,15-19,All races/ethnicities,Both sexes,"6,098",1492.4,"408,604"
Gonorrhea,2019,Wyoming,56,15-19,All races/ethnicities,Both sexes,50,137,"36,507"
Gonorrhea,2018,Wyoming,56,15-19,All races/ethnicities,Both sexes,52,143.3,"36,288"
Gonorrhea,2017,Wyoming,56,15-19,All races/ethnicities,Both sexes,82,226,"36,289"
Gonorrhea,2016,Wyoming,56,15-19,All races/ethnicities,Both sexes,41,112.5,"36,432"
Gonorrhea,2015,Wyoming,56,15-19,All races/ethnicities,Both sexes,36,97.9,"36,785"
Gonorrhea,2014,Wyoming,56,15-19,All races/ethnicities,Both sexes,25,68.4,"36,542"
Gonorrhea,2013,Wyoming,56,15-19,All races/ethnicities,Both sexes,6,16.1,"37,313"
Gonorrhea,2012,Wyoming,56,15-19,All races/ethnicities,Both sexes,8,21.7,"36,881"
Gonorrhea,2011,Wyoming,56,15-19,All races/ethnicities,Both sexes,6,16.3,"36,889"
Gonorrhea,2010,Wyoming,56,15-19,All races/ethnicities,Both sexes,7,18.5,"37,874"
Gonorrhea,2009,Wyoming,56,15-19,All races/ethnicities,Both sexes,13,34.3,"37,944"
Gonorrhea,2008,Wyoming,56,15-19,All races/ethnicities,Both sexes,38,100.3,"37,884"
Gonorrhea,2007,Wyoming,56,15-19,All races/ethnicities,Both sexes,15,39.7,"37,758"
Gonorrhea,2006,Wyoming,56,15-19,All races/ethnicities,Both sexes,29,76.4,"37,970"
Gonorrhea,2005,Wyoming,56,15-19,All races/ethnicities,Both sexes,20,52.5,"38,097"
Gonorrhea,2004,Wyoming,56,15-19,All races/ethnicities,Both sexes,8,20.6,"38,914"
Gonorrhea,2003,Wyoming,56,15-19,All races/ethnicities,Both sexes,12,30.2,"39,676"
Gonorrhea,2002,Wyoming,56,15-19,All races/ethnicities,Both sexes,18,44.3,"40,628"
Gonorrhea,2001,Wyoming,56,15-19,All races/ethnicities,Both sexes,23,55.4,"41,515"
Gonorrhea,2000,Wyoming,56,15-19,All races/ethnicities,Both sexes,16,38.1,"41,960"
Chlamydia,2019,Wyoming,56,15-19,All races/ethnicities,Both sexes,623,1706.5,"36,507"
Chlamydia,2018,Wyoming,56,15-19,All races/ethnicities,Both sexes,677,1865.6,"36,288"
Chlamydia,2017,Wyoming,56,15-19,All races/ethnicities,Both sexes,654,1802.2,"36,289"
Chlamydia,2016,Wyoming,56,15-19,All races/ethnicities,Both sexes,586,1608.5,"36,432"
Chlamydia,2015,Wyoming,56,15-19,All races/ethnicities,Both sexes,592,1609.4,"36,785"
Chlamydia,2014,Wyoming,56,15-19,All races/ethnicities,Both sexes,560,1532.5,"36,542"
Chlamydia,2013,Wyoming,56,15-19,All races/ethnicities,Both sexes,640,1715.2,"37,313"
Chlamydia,2012,Wyoming,56,15-19,All races/ethnicities,Both sexes,703,1906.1,"36,881"
Chlamydia,2011,Wyoming,56,15-19,All races/ethnicities,Both sexes,668,1810.8,"36,889"
Chlamydia,2010,Wyoming,56,15-19,All races/ethnicities,Both sexes,645,1703,"37,874"
